ID	unique_F3_id	cyanotype_pheno_PCR	exp_id	Trt	Rep	date	pixels_per_mm	leaf_area	number_of_photo	date_binned	exp_week
0258	DG_F3_266	acLi	1	Drought	1	2021-09-30	10.4022	1598.9074173249933	1	2021-09-30	1
0259	DG_F3_269	acLi	1	Drought	1	2021-09-30	10.4022	1021.2117641180566	1	2021-09-30	1
0260	DG_F3_270	Acli	1	Drought	1	2021-09-30	10.4022	674.5111973278114	1	2021-09-30	1
0261	DG_F3_271	Acli	1	Drought	1	2021-09-30	10.4022	1495.3454673995905	1	2021-09-30	1
0262	DG_F3_273	AcLi	1	Drought	1	2021-09-30	10.4022	1637.6853882233506	1	2021-09-30	1
0263	DG_F3_274	acLi	1	Drought	1	2021-09-30	10.4022	751.2353904636934	1	2021-09-30	1
0264	DG_F3_276	acLi	1	Drought	1	2021-09-30	10.4022	1389.1034384559505	1	2021-09-30	1
0265	DG_F3_280	Acli	1	Drought	1	2021-09-30	10.4022	1861.7769607551343	2	2021-09-30	1
0266	DG_F3_283	Acli	1	Drought	1	2021-09-30	10.4022	2332.796227384441	1	2021-09-30	1
0267	DG_F3_285	acLi	1	Drought	1	2021-09-30	10.4022	3781.6561862952954	1	2021-09-30	1
0268	DG_F3_286	AcLi	1	Drought	1	2021-09-30	10.4022	1675.3081526483295	1	2021-09-30	1
0269	DG_F3_287	acli	1	Drought	1	2021-09-30	10.4022	3200.116005944956	1	2021-09-30	1
0270	DG_F3_292	acli	1	Drought	1	2021-09-30	10.4022	1509.2818782944244	1	2021-09-30	1
0271	DG_F3_293	Acli	1	Drought	1	2021-09-30	10.4022	331.29473326127453	1	2021-09-30	1
0272	DG_F3_294	acLi	1	Drought	1	2021-09-30	10.4022	1587.8359184841374	1	2021-09-30	1
0273	DG_F3_297	AcLi	1	Drought	1	2021-09-30	10.4022	2959.9069926966004	1	2021-09-30	1
0274	DG_F3_298	Acli	1	Drought	1	2021-09-30	10.4022	1659.5234113960908	1	2021-09-30	1
0275	DG_F3_299	Acli	1	Drought	1	2021-09-30	10.4022	2215.686015939259	1	2021-09-30	1
0276	DG_F3_300	acLi	1	Drought	1	2021-09-30	10.4022	1536.1658433428802	1	2021-09-30	1
0277	DG_F3_302	AcLi	1	Drought	1	2021-09-30	10.4022	1016.5816965727572	1	2021-09-30	1
0278	DG_F3_304	AcLi	1	Drought	1	2021-09-30	10.4022	2758.6607833823427	1	2021-09-30	1
0279	DG_F3_305	acLi	1	Drought	1	2021-09-30	10.4022	1374.7603948824874	1	2021-09-30	1
0280	DG_F3_307	Acli	1	Drought	1	2021-09-30	10.4022	1688.338881668035	1	2021-09-30	1
0281	DG_F3_309	acLi	1	Drought	1	2021-09-30	10.4022	1776.4025815465968	1	2021-09-30	1
0282	DG_F3_312	acLi	1	Drought	1	2021-09-30	10.4022	889.0376602600242	1	2021-09-30	1
0283	DG_F3_315	AcLi	1	Drought	1	2021-09-30	10.4022	1334.6054178678637	1	2021-09-30	1
0284	DG_F3_316	acLi	1	Drought	1	2021-09-30	10.4022	1023.7439767077014	1	2021-09-30	1
0285	DG_F3_317	acLi	1	Drought	1	2021-09-30	10.4022	651.9153587085351	1	2021-09-30	1
0286	DG_F3_318	AcLi	1	Drought	1	2021-09-30	10.4022	2548.0342975042545	1	2021-09-30	1
0287	DG_F3_324	AcLi	1	Drought	1	2021-09-30	10.4022	2996.614833594664	1	2021-09-30	1
0288	DG_F3_325	acLi	1	Drought	1	2021-09-30	10.4022	2500.98504825651	1	2021-09-30	1
0289	DG_F3_328	acLi	1	Drought	1	2021-09-30	10.4022	1356.2216413977153	1	2021-09-30	1
0290	DG_F3_329	acli	1	Drought	1	2021-09-30	10.4022	2235.453909111706	1	2021-09-30	1
0291	DG_F3_330	acli	1	Drought	1	2021-09-30	10.4022	1850.8718116464447	1	2021-09-30	1
0292	DG_F3_331	acli	1	Drought	1	2021-09-30	10.4022	906.8278399500474	1	2021-09-30	1
0293	DG_F3_332	acli	1	Drought	1	2021-09-30	10.4022	2108.4828552097683	1	2021-09-30	1
0294	DG_F3_333	Acli	1	Drought	1	2021-09-30	10.4022	2019.735273098967	1	2021-09-30	1
0295	DG_F3_334	acLi	1	Drought	1	2021-09-30	10.4022	1622.0669967032782	1	2021-09-30	1
0296	DG_F3_335	Acli	1	Drought	1	2021-09-30	10.4022	2176.6585204426524	1	2021-09-30	1
0297	DG_F3_336	Acli	1	Drought	1	2021-09-30	10.4022	1385.9243102412138	1	2021-09-30	1
0298	DG_F3_337	acLi	1	Drought	1	2021-09-30	10.4022	2312.0394774707825	1	2021-09-30	1
0299	DG_F3_338	acli	1	Drought	1	2021-09-30	10.4022	868.5027099892544	1	2021-09-30	1
0300	DG_F3_342	acLi	1	Drought	1	2021-09-30	10.4022	1840.243912091366	1	2021-09-30	1
0001	DG_F3_004	acLi	1	Control	1	2021-10-07	10.4807	9942.639894924976	1	2021-10-07	2
0002	DG_F3_007	Acli	1	Control	1	2021-10-07	10.4807	7763.27040138858	1	2021-10-07	2
0003	DG_F3_008	Acli	1	Control	1	2021-10-07	10.4807	6474.801134704954	1	2021-10-07	2
0004	DG_F3_009	AcLi	1	Control	1	2021-10-07	10.4807	4953.35828604905	1	2021-10-07	2
0005	DG_F3_011	AcLi	1	Control	1	2021-10-07	10.4807	10413.79439304515	1	2021-10-07	2
0006	DG_F3_013	AcLi	1	Control	1	2021-10-07	10.4807	7065.050642764612	1	2021-10-07	2
0007	DG_F3_015	acLi	1	Control	1	2021-10-07	10.4807	6040.981037728477	1	2021-10-07	2
0008	DG_F3_017	acLi	1	Control	1	2021-10-07	10.4807	7170.45364116542	1	2021-10-07	2
0009	DG_F3_019	Acli	1	Control	1	2021-10-07	10.4807	8893.626066739918	1	2021-10-07	2
0010	DG_F3_020	Acli	1	Control	1	2021-10-07	10.4807	8569.169091182417	1	2021-10-07	2
0011	DG_F3_022	acli	1	Control	1	2021-10-07	10.4807	4824.17634207708	1	2021-10-07	2
0012	DG_F3_024	AcLi	1	Control	1	2021-10-07	10.4807	10099.287795553986	1	2021-10-07	2
0013	DG_F3_028	AcLi	1	Control	1	2021-10-07	10.4807	10132.334339360768	1	2021-10-07	2
0014	DG_F3_032	acLi	1	Control	1	2021-10-07	10.4807	9092.651835528866	1	2021-10-07	2
0015	DG_F3_033	acLi	1	Control	1	2021-10-07	10.4807	12727.534957266977	1	2021-10-07	2
0016	DG_F3_038	AcLi	1	Control	1	2021-10-07	10.4807	8543.041382993582	1	2021-10-07	2
0017	DG_F3_040	Acli	1	Control	1	2021-10-07	10.4807	9576.487831038254	1	2021-10-07	2
0018	DG_F3_042	AcLi	1	Control	1	2021-10-07	10.4807	8360.96676146861	1	2021-10-07	2
0019	DG_F3_049	acLi	1	Control	1	2021-10-07	10.4807	6962.315037569147	1	2021-10-07	2
0020	DG_F3_051	acLi	1	Control	1	2021-10-07	10.4807	6855.355301154301	1	2021-10-07	2
0021	DG_F3_054	AcLi	1	Control	1	2021-10-07	10.4807	10286.269328129058	1	2021-10-07	2
0022	DG_F3_056	acLi	1	Control	1	2021-10-07	10.4807	11973.782439077891	1	2021-10-07	2
0023	DG_F3_057	acli	1	Control	1	2021-10-07	10.4807	6342.223499041545	1	2021-10-07	2
0024	DG_F3_059	acLi	1	Control	1	2021-10-07	10.4807	7575.405806899113	1	2021-10-07	2
0025	DG_F3_063	AcLi	1	Control	1	2021-10-07	10.4807	10730.121736751562	1	2021-10-07	2
0026	DG_F3_066	acLi	1	Control	1	2021-10-07	10.4807	8582.57888705773	1	2021-10-07	2
0027	DG_F3_068	AcLi	1	Control	1	2021-10-07	10.4807	8751.753521647659	1	2021-10-07	2
0028	DG_F3_069	acli	1	Control	1	2021-10-07	10.4807	7961.658909002191	1	2021-10-07	2
0029	DG_F3_070	acLi	1	Control	1	2021-10-07	10.4807	6374.159387657025	1	2021-10-07	2
0030	DG_F3_075	Acli	1	Control	1	2021-10-07	10.4807	8313.873160611176	2	2021-10-07	2
0031	DG_F3_076	AcLi	1	Control	1	2021-10-07	10.4807	7438.949981797221	1	2021-10-07	2
0032	DG_F3_077	Acli	1	Control	1	2021-10-07	10.4807	12118.923223626523	1	2021-10-07	2
0033	DG_F3_081	acLi	1	Control	1	2021-10-07	10.4807	7325.881641830213	1	2021-10-07	2
0034	DG_F3_082	acLi	1	Control	1	2021-10-07	10.4807	8330.933552648065	1	2021-10-07	2
0035	DG_F3_085	AcLi	1	Control	1	2021-10-07	10.4807	7628.02537251983	1	2021-10-07	2
0036	DG_F3_088	acLi	1	Control	1	2021-10-07	10.4807	2721.4875753959273	1	2021-10-07	2
0037	DG_F3_090	acLi	1	Control	1	2021-10-07	10.4807	4148.879778303108	1	2021-10-07	2
0038	DG_F3_092	acLi	1	Control	1	2021-10-07	10.4807	3212.424481144789	1	2021-10-07	2
0039	DG_F3_093	Acli	1	Control	1	2021-10-07	10.4807	6992.903573985342	1	2021-10-07	2
0040	DG_F3_094	Acli	1	Control	1	2021-10-07	10.4807	7992.265652880538	1	2021-10-07	2
0041	DG_F3_095	Acli	1	Control	1	2021-10-07	10.4807	12330.084265940111	1	2021-10-07	2
0042	DG_F3_096	acLi	1	Control	1	2021-10-07	10.4807	8349.541578967917	1	2021-10-07	2
0043	DG_F3_097	acli	1	Control	1	2021-10-07	10.4807	6475.183491410156	1	2021-10-07	2
0044	DG_F3_098	Acli	1	Control	1	2021-10-07	10.4807	9856.108931045232	1	2021-10-07	2
0045	DG_F3_099	AcLi	1	Control	1	2021-10-07	10.4807	6353.257221105959	1	2021-10-07	2
0046	DG_F3_101	AcLi	1	Control	1	2021-10-07	10.4807	5665.625101723668	1	2021-10-07	2
0047	DG_F3_102	Acli	1	Control	1	2021-10-07	10.4807	6557.708813616351	1	2021-10-07	2
0048	DG_F3_103	Acli	1	Control	1	2021-10-07	10.4807	9176.478991278964	1	2021-10-07	2
0049	DG_F3_106	Acli	1	Control	1	2021-10-07	10.4807	5452.907321396042	1	2021-10-07	2
0050	DG_F3_107	Acli	1	Control	1	2021-10-07	10.4807	5664.851284582187	1	2021-10-07	2
0051	DG_F3_115	AcLi	1	Control	1	2021-10-07	10.4807	7569.096921263272	1	2021-10-07	2
0052	DG_F3_118	acLi	1	Control	1	2021-10-07	10.4807	6727.639057885608	1	2021-10-07	2
0053	DG_F3_119	acli	1	Control	1	2021-10-07	10.4807	7325.535700049315	1	2021-10-07	2
0054	DG_F3_120	AcLi	1	Control	1	2021-10-07	10.4807	10875.353558610956	1	2021-10-07	2
0055	DG_F3_121	acLi	1	Control	1	2021-10-07	10.4807	5851.350319410218	2	2021-10-07	2
0056	DG_F3_124	AcLi	1	Control	1	2021-10-07	10.4807	12044.409184767428	1	2021-10-07	2
0057	DG_F3_126	AcLi	1	Control	1	2021-10-07	10.4807	6933.255927973761	1	2021-10-07	2
0058	DG_F3_127	Acli	1	Control	1	2021-10-07	10.4807	6926.591996825947	1	2021-10-07	2
0059	DG_F3_129	acLi	1	Control	1	2021-10-07	10.4807	3655.1389233827617	1	2021-10-07	2
0060	DG_F3_131	acli	1	Control	1	2021-10-07	10.4807	7999.412081775394	1	2021-10-07	2
0061	DG_F3_132	acli	1	Control	1	2021-10-07	10.4807	5423.192743163167	1	2021-10-07	2
0062	DG_F3_133	acLi	1	Control	1	2021-10-07	10.4807	3723.471528841084	1	2021-10-07	2
0063	DG_F3_136	AcLi	1	Control	1	2021-10-07	10.4807	7612.46709611052	1	2021-10-07	2
0064	DG_F3_139	AcLi	1	Control	1	2021-10-07	10.4807	9047.879686095876	1	2021-10-07	2
0065	DG_F3_145	AcLi	1	Control	1	2021-10-07	10.4807	14368.054608400213	1	2021-10-07	2
0066	DG_F3_150	AcLi	1	Control	1	2021-10-07	10.4807	7807.733023964978	1	2021-10-07	2
0067	DG_F3_152	Acli	1	Control	1	2021-10-07	10.4807	8658.795323628085	1	2021-10-07	2
0068	DG_F3_154	Acli	1	Control	1	2021-10-07	10.4807	8647.124340388333	1	2021-10-07	2
0069	DG_F3_157	acLi	1	Control	1	2021-10-07	10.4807	9387.467062702104	1	2021-10-07	2
0070	DG_F3_159	AcLi	1	Control	1	2021-10-07	10.4807	11897.292890575249	1	2021-10-07	2
0071	DG_F3_163	AcLi	1	Control	1	2021-10-07	10.4807	8774.558367993663	1	2021-10-07	2
0072	DG_F3_164	acLi	1	Control	1	2021-10-07	10.4807	8934.17408495353	1	2021-10-07	2
0073	DG_F3_165	Acli	1	Control	1	2021-10-07	10.4807	8922.284612167949	1	2021-10-07	2
0074	DG_F3_167	AcLi	1	Control	1	2021-10-07	10.4807	18080.701800991636	1	2021-10-07	2
0075	DG_F3_175	AcLi	1	Control	1	2021-10-07	10.4807	8433.277697407253	1	2021-10-07	2
0076	DG_F3_179	Acli	1	Control	1	2021-10-07	10.4807	8482.155629555631	1	2021-10-07	2
0077	DG_F3_180	acLi	1	Control	1	2021-10-07	10.4807	11995.658704854117	1	2021-10-07	2
0078	DG_F3_185	AcLi	1	Control	1	2021-10-07	10.4807	16906.620915281077	1	2021-10-07	2
0079	DG_F3_190	AcLi	1	Control	1	2021-10-07	10.4807	6489.685735014621	1	2021-10-07	2
0080	DG_F3_194	Acli	1	Control	1	2021-10-07	10.4807	11143.16711941204	1	2021-10-07	2
0081	DG_F3_195	Acli	1	Control	1	2021-10-07	10.4807	7090.677645744253	1	2021-10-07	2
0082	DG_F3_196	acLi	1	Control	1	2021-10-07	10.4807	9459.086115078951	1	2021-10-07	2
0083	DG_F3_200	acLi	1	Control	1	2021-10-07	10.4807	14399.507999268651	1	2021-10-07	2
0084	DG_F3_203	Acli	1	Control	1	2021-10-07	10.4807	10846.267137822342	1	2021-10-07	2
0085	DG_F3_210	acLi	1	Control	1	2021-10-07	10.4807	11549.33918510995	1	2021-10-07	2
0086	DG_F3_212	AcLi	1	Control	1	2021-10-07	10.4807	5401.890012444745	1	2021-10-07	2
0087	DG_F3_214	AcLi	1	Control	1	2021-10-07	10.4807	6649.893194494445	1	2021-10-07	2
0088	DG_F3_218	Acli	1	Control	1	2021-10-07	10.4807	7739.68263417002	1	2021-10-07	2
0089	DG_F3_220	AcLi	1	Control	1	2021-10-07	10.4807	12806.118363917154	1	2021-10-07	2
0090	DG_F3_223	AcLi	1	Control	1	2021-10-07	10.4807	5029.3016106871155	1	2021-10-07	2
0091	DG_F3_225	AcLi	1	Control	1	2021-10-07	10.4807	2395.555795404073	1	2021-10-07	2
0092	DG_F3_227	acLi	1	Control	1	2021-10-07	10.4807	9633.732092045706	1	2021-10-07	2
0093	DG_F3_230	AcLi	1	Control	1	2021-10-07	10.4807	5163.863859725147	1	2021-10-07	2
0094	DG_F3_231	acli	1	Control	1	2021-10-07	10.4807	11473.477794051569	1	2021-10-07	2
0095	DG_F3_232	AcLi	1	Control	1	2021-10-07	10.4807	13924.39337813031	1	2021-10-07	2
0096	DG_F3_236	acLi	1	Control	1	2021-10-07	10.4807	11313.315853227126	1	2021-10-07	2
0097	DG_F3_239	AcLi	1	Control	1	2021-10-07	10.4807	9401.996617499795	1	2021-10-07	2
0098	DG_F3_241	acli	1	Control	1	2021-10-07	10.4807	11000.985047463188	1	2021-10-07	2
0099	DG_F3_245	AcLi	1	Control	1	2021-10-07	10.4807	8760.693385564535	1	2021-10-07	2
0100	DG_F3_246	AcLi	1	Control	1	2021-10-07	10.4807	6842.855878386611	1	2021-10-07	2
0101	DG_F3_247	acli	1	Control	1	2021-10-07	10.4807	6440.926151370233	1	2021-10-07	2
0102	DG_F3_248	Acli	1	Control	1	2021-10-07	10.4807	7641.66276167205	1	2021-10-07	2
0103	DG_F3_249	AcLi	1	Control	1	2021-10-07	10.4807	4441.218790623605	1	2021-10-07	2
0104	DG_F3_250	Acli	1	Control	1	2021-10-07	10.4807	6192.630989996627	1	2021-10-07	2
0105	DG_F3_255	acLi	1	Control	1	2021-10-07	10.4807	10937.941709760164	1	2021-10-07	2
0106	DG_F3_257	acLi	1	Control	1	2021-10-07	10.4807	11162.13929497494	1	2021-10-07	2
0107	DG_F3_263	AcLi	1	Control	1	2021-10-07	10.4807	6188.652659516306	1	2021-10-07	2
0108	DG_F3_266	acLi	1	Control	1	2021-10-07	10.4807	14615.129869809602	1	2021-10-07	2
0109	DG_F3_269	acLi	1	Control	1	2021-10-07	10.4807	4656.230711182446	1	2021-10-07	2
0110	DG_F3_270	Acli	1	Control	1	2021-10-07	10.4807	4434.6185855933245	1	2021-10-07	2
0111	DG_F3_271	Acli	1	Control	1	2021-10-07	10.4807	2391.968925360031	1	2021-10-07	2
0112	DG_F3_273	AcLi	1	Control	1	2021-10-07	10.4807	12737.603683837306	1	2021-10-07	2
0113	DG_F3_274	acLi	1	Control	1	2021-10-07	10.4807	9193.903532558905	1	2021-10-07	2
0114	DG_F3_276	acLi	1	Control	1	2021-10-07	10.4807	7309.6132743969565	1	2021-10-07	2
0115	DG_F3_280	Acli	1	Control	1	2021-10-07	10.4807	8807.331799868158	1	2021-10-07	2
0116	DG_F3_283	Acli	1	Control	1	2021-10-07	10.4807	6856.748172008967	1	2021-10-07	2
0117	DG_F3_285	acLi	1	Control	1	2021-10-07	10.4807	7643.019217602411	1	2021-10-07	2
0118	DG_F3_286	AcLi	1	Control	1	2021-10-07	10.4807	4490.597427981177	1	2021-10-07	2
0119	DG_F3_287	acli	1	Control	1	2021-10-07	10.4807	4687.474716236131	1	2021-10-07	2
0120	DG_F3_292	acli	1	Control	1	2021-10-07	10.4807	9087.59926478155	1	2021-10-07	2
0121	DG_F3_293	Acli	1	Control	1	2021-10-07	10.4807	6466.006930485298	1	2021-10-07	2
0122	DG_F3_294	acLi	1	Control	1	2021-10-07	10.4807	7939.89188799888	1	2021-10-07	2
0123	DG_F3_297	AcLi	1	Control	1	2021-10-07	10.4807	11857.218266377602	1	2021-10-07	2
0124	DG_F3_298	Acli	1	Control	1	2021-10-07	10.4807	14944.284370602449	1	2021-10-07	2
0125	DG_F3_299	Acli	1	Control	1	2021-10-07	10.4807	7215.944985353434	1	2021-10-07	2
0126	DG_F3_300	acLi	1	Control	1	2021-10-07	10.4807	4153.367917723698	1	2021-10-07	2
0127	DG_F3_302	AcLi	1	Control	1	2021-10-07	10.4807	4006.9344033622383	1	2021-10-07	2
0128	DG_F3_304	AcLi	1	Control	1	2021-10-07	10.4807	5833.825637088438	1	2021-10-07	2
0129	DG_F3_305	acLi	1	Control	1	2021-10-07	10.4807	5534.385714528467	1	2021-10-07	2
0130	DG_F3_307	Acli	1	Control	1	2021-10-07	10.4807	4147.113654474315	1	2021-10-07	2
0131	DG_F3_309	acLi	1	Control	1	2021-10-07	10.4807	8685.651330303019	1	2021-10-07	2
0132	DG_F3_312	acLi	1	Control	1	2021-10-07	10.4807	3219.716569736864	1	2021-10-07	2
0133	DG_F3_315	AcLi	1	Control	1	2021-10-07	10.4807	8074.426825843683	1	2021-10-07	2
0134	DG_F3_316	acLi	1	Control	1	2021-10-07	10.4807	5272.4986826580225	1	2021-10-07	2
0135	DG_F3_317	acLi	1	Control	1	2021-10-07	10.4807	1750.5109299964738	1	2021-10-07	2
0136	DG_F3_318	AcLi	1	Control	1	2021-10-07	10.4807	8440.943038973453	1	2021-10-07	2
0137	DG_F3_324	AcLi	1	Control	1	2021-10-07	10.4807	4320.648976249768	1	2021-10-07	2
0138	DG_F3_325	acLi	1	Control	1	2021-10-07	10.4807	8349.059081220876	1	2021-10-07	2
0139	DG_F3_328	acLi	1	Control	1	2021-10-07	10.4807	2098.4555317306977	1	2021-10-07	2
0140	DG_F3_329	acli	1	Control	1	2021-10-07	10.4807	7898.469911601948	1	2021-10-07	2
0141	DG_F3_330	acli	1	Control	1	2021-10-07	10.4807	8007.55081735756	1	2021-10-07	2
0142	DG_F3_331	acli	1	Control	1	2021-10-07	10.4807	6028.736519430922	1	2021-10-07	2
0143	DG_F3_332	acli	1	Control	1	2021-10-07	10.4807	5308.667806223958	1	2021-10-07	2
0144	DG_F3_333	Acli	1	Control	1	2021-10-07	10.4807	3524.4093451278304	1	2021-10-07	2
0145	DG_F3_334	acLi	1	Control	1	2021-10-07	10.4807	4220.380482175964	1	2021-10-07	2
0146	DG_F3_335	Acli	1	Control	1	2021-10-07	10.4807	5349.0246460849685	1	2021-10-07	2
0147	DG_F3_336	Acli	1	Control	1	2021-10-07	10.4807	5946.220300955804	1	2021-10-07	2
0148	DG_F3_337	acLi	1	Control	1	2021-10-07	10.4807	8769.897257682624	1	2021-10-07	2
0149	DG_F3_338	acli	1	Control	1	2021-10-07	10.4807	3666.1180230607174	1	2021-10-07	2
0150	DG_F3_342	acLi	1	Control	1	2021-10-07	10.4807	4215.300600235418	1	2021-10-07	2
0151	DG_F3_004	acLi	1	Drought	1	2021-10-07	10.4807	1802.1108777366512	1	2021-10-07	2
0152	DG_F3_007	Acli	1	Drought	1	2021-10-07	10.4807	7811.02857461458	1	2021-10-07	2
0153	DG_F3_008	Acli	1	Drought	1	2021-10-07	10.4807	3447.027630979717	1	2021-10-07	2
0154	DG_F3_009	AcLi	1	Drought	1	2021-10-07	10.4807	7113.837537602229	1	2021-10-07	2
0155	DG_F3_011	AcLi	1	Drought	1	2021-10-07	10.4807	7085.679697383392	1	2021-10-07	2
0156	DG_F3_013	AcLi	1	Drought	1	2021-10-07	10.4807	5903.004889536852	1	2021-10-07	2
0157	DG_F3_015	acLi	1	Drought	1	2021-10-07	10.4807	8057.248085302802	1	2021-10-07	2
0158	DG_F3_017	acLi	1	Drought	1	2021-10-07	10.4807	10564.479349819218	1	2021-10-07	2
0159	DG_F3_019	Acli	1	Drought	1	2021-10-07	10.4807	10425.037500924316	1	2021-10-07	2
0160	DG_F3_020	Acli	1	Drought	1	2021-10-07	10.4807	4927.421756212817	1	2021-10-07	2
0161	DG_F3_022	acli	1	Drought	1	2021-10-07	10.4807	5982.116312589453	1	2021-10-07	2
0162	DG_F3_024	AcLi	1	Drought	1	2021-10-07	10.4807	8333.755709281702	1	2021-10-07	2
0163	DG_F3_028	AcLi	1	Drought	1	2021-10-07	10.4807	6613.532892575908	1	2021-10-07	2
0164	DG_F3_032	acLi	1	Drought	1	2021-10-07	10.4807	8102.284242937004	1	2021-10-07	2
0165	DG_F3_033	acLi	1	Drought	1	2021-10-07	10.4807	9958.025200443835	1	2021-10-07	2
0166	DG_F3_038	AcLi	1	Drought	1	2021-10-07	10.4807	6618.112069307261	1	2021-10-07	2
0167	DG_F3_040	Acli	1	Drought	1	2021-10-07	10.4807	6783.526862962699	1	2021-10-07	2
0168	DG_F3_042	AcLi	1	Drought	1	2021-10-07	10.4807	8727.701464144211	1	2021-10-07	2
0169	DG_F3_049	acLi	1	Drought	1	2021-10-07	10.4807	7285.734187783956	1	2021-10-07	2
0170	DG_F3_051	acLi	1	Drought	1	2021-10-07	10.4807	6962.37876368668	1	2021-10-07	2
0171	DG_F3_054	AcLi	1	Drought	1	2021-10-07	10.4807	7123.651359702425	1	2021-10-07	2
0172	DG_F3_056	acLi	1	Drought	1	2021-10-07	10.4807	9716.585148570644	1	2021-10-07	2
0173	DG_F3_057	acli	1	Drought	1	2021-10-07	10.4807	4995.890917637283	1	2021-10-07	2
0174	DG_F3_059	acLi	1	Drought	1	2021-10-07	10.4807	6553.648549556344	1	2021-10-07	2
0175	DG_F3_063	AcLi	1	Drought	1	2021-10-07	10.4807	8674.854305246587	1	2021-10-07	2
0176	DG_F3_066	acLi	1	Drought	1	2021-10-07	10.4807	10881.707962902175	1	2021-10-07	2
0177	DG_F3_068	AcLi	1	Drought	1	2021-10-07	10.4807	9951.288439447411	1	2021-10-07	2
0178	DG_F3_069	acli	1	Drought	1	2021-10-07	10.4807	9765.554118029786	1	2021-10-07	2
0179	DG_F3_070	acLi	1	Drought	1	2021-10-07	10.4807	6610.920121757024	1	2021-10-07	2
0180	DG_F3_075	Acli	1	Drought	1	2021-10-07	10.4807	12894.852430717348	1	2021-10-07	2
0181	DG_F3_076	AcLi	1	Drought	1	2021-10-07	10.4807	7925.553511553789	1	2021-10-07	2
0182	DG_F3_077	Acli	1	Drought	1	2021-10-07	10.4807	7287.955498166561	1	2021-10-07	2
0183	DG_F3_081	acLi	1	Drought	1	2021-10-07	10.4807	5791.302109231281	1	2021-10-07	2
0184	DG_F3_082	acLi	1	Drought	1	2021-10-07	10.4807	7025.731628246294	1	2021-10-07	2
0185	DG_F3_085	AcLi	1	Drought	1	2021-10-07	10.4807	7109.340294450562	1	2021-10-07	2
0186	DG_F3_088	acLi	1	Drought	1	2021-10-07	10.4807	3702.587569752169	1	2021-10-07	2
0187	DG_F3_090	acLi	1	Drought	1	2021-10-07	10.4807	6607.251318133296	1	2021-10-07	2
0188	DG_F3_092	acLi	1	Drought	1	2021-10-07	10.4807	5560.331348095776	1	2021-10-07	2
0189	DG_F3_093	Acli	1	Drought	1	2021-10-07	10.4807	5759.484569119792	1	2021-10-07	2
0190	DG_F3_094	Acli	1	Drought	1	2021-10-07	10.4807	6533.966282969494	1	2021-10-07	2
0191	DG_F3_095	Acli	1	Drought	1	2021-10-07	10.4807	8225.266546046047	1	2021-10-07	2
0192	DG_F3_096	acLi	1	Drought	1	2021-10-07	10.4807	11085.704368858758	1	2021-10-07	2
0193	DG_F3_097	acli	1	Drought	1	2021-10-07	10.4807	5456.130042197034	1	2021-10-07	2
0194	DG_F3_098	Acli	1	Drought	1	2021-10-07	10.4807	4598.1215957227505	1	2021-10-07	2
0195	DG_F3_099	AcLi	1	Drought	1	2021-10-07	10.4807	8781.72300435067	1	2021-10-07	2
0196	DG_F3_101	AcLi	1	Drought	1	2021-10-07	10.4807	5177.965539162256	1	2021-10-07	2
0197	DG_F3_102	Acli	1	Drought	1	2021-10-07	10.4807	5268.793464109989	1	2021-10-07	2
0198	DG_F3_103	Acli	1	Drought	1	2021-10-07	10.4807	8278.69634373255	1	2021-10-07	2
0199	DG_F3_106	Acli	1	Drought	1	2021-10-07	10.4807	3142.353063050903	1	2021-10-07	2
0200	DG_F3_107	Acli	1	Drought	1	2021-10-07	10.4807	5780.368528208706	1	2021-10-07	2
0201	DG_F3_115	AcLi	1	Drought	1	2021-10-07	10.4807	7094.401071754438	1	2021-10-07	2
0202	DG_F3_118	acLi	1	Drought	1	2021-10-07	10.4807	7438.367343008342	1	2021-10-07	2
0203	DG_F3_119	acli	1	Drought	1	2021-10-07	10.4807	8547.920982850452	1	2021-10-07	2
0204	DG_F3_120	AcLi	1	Drought	1	2021-10-07	10.4807	6298.807805538915	1	2021-10-07	2
0205	DG_F3_121	acLi	1	Drought	1	2021-10-07	10.4807	7407.268997651876	1	2021-10-07	2
0206	DG_F3_124	AcLi	1	Drought	1	2021-10-07	10.4807	7700.673146508294	1	2021-10-07	2
0207	DG_F3_126	AcLi	1	Drought	1	2021-10-07	10.4807	7346.865741960966	1	2021-10-07	2
0208	DG_F3_127	Acli	1	Drought	1	2021-10-07	10.4807	5304.097733223682	1	2021-10-07	2
0209	DG_F3_129	acLi	1	Drought	1	2021-10-07	10.4807	2233.145233003797	1	2021-10-07	2
0210	DG_F3_131	acli	1	Drought	1	2021-10-07	10.4807	8908.082791689001	1	2021-10-07	2
0211	DG_F3_132	acli	1	Drought	1	2021-10-07	10.4807	5880.218250653002	1	2021-10-07	2
0212	DG_F3_133	acLi	1	Drought	1	2021-10-07	10.4807	5714.4484114855895	1	2021-10-07	2
0213	DG_F3_136	AcLi	1	Drought	1	2021-10-07	10.4807	9368.4948871392	1	2021-10-07	2
0214	DG_F3_139	AcLi	1	Drought	1	2021-10-07	10.4807	8491.69633972354	1	2021-10-07	2
0215	DG_F3_145	AcLi	1	Drought	1	2021-10-07	10.4807	7144.772015799322	1	2021-10-07	2
0216	DG_F3_150	AcLi	1	Drought	1	2021-10-07	10.4807	7285.115134070771	1	2021-10-07	2
