Orthogroup	Arabidopsis	Hap1_v1.5_protein_chr16	Hap1_v1.5_protein_chr8	Total
OG0024382	0	1	1	2
OG0024383	0	1	1	2
OG0024384	0	1	1	2
OG0024385	0	1	1	2
OG0024386	0	1	1	2
OG0024387	0	2	0	2
OG0024388	0	2	0	2
OG0024389	0	1	1	2
OG0024390	0	1	1	2
OG0024391	0	1	1	2
OG0024392	0	1	1	2
OG0024393	0	1	1	2
OG0024394	0	1	1	2
OG0024395	0	1	1	2
OG0024396	0	1	1	2
OG0024397	0	1	1	2
OG0024398	0	1	1	2
OG0024399	0	1	1	2
OG0024400	0	1	1	2
OG0024401	0	1	1	2
OG0024402	0	1	1	2
OG0024403	0	1	1	2
OG0024404	0	1	1	2
OG0024405	0	1	1	2
OG0024406	0	2	0	2
OG0024407	0	1	1	2
OG0024408	0	1	1	2
OG0024409	0	1	1	2
OG0024410	0	1	1	2
OG0024411	0	1	1	2
OG0024412	0	2	0	2
OG0024413	0	1	1	2
OG0024414	0	1	1	2
OG0024415	0	1	1	2
OG0024416	0	1	1	2
OG0024417	0	2	0	2
OG0024418	0	1	1	2
OG0024419	0	1	1	2
OG0024420	0	1	1	2
OG0024421	0	1	1	2
OG0024422	0	1	1	2
OG0024423	0	1	1	2
OG0024424	0	1	1	2
OG0024425	0	1	1	2
OG0024426	0	1	1	2
OG0024427	0	1	1	2
OG0024428	0	1	1	2
OG0024429	0	1	1	2
OG0024430	0	1	1	2
OG0024431	0	1	1	2
OG0024432	0	2	0	2
OG0024433	0	1	1	2
OG0024434	0	1	1	2
OG0024435	0	1	1	2
OG0024436	0	2	0	2
OG0024437	0	1	1	2
OG0024438	0	1	1	2
OG0024439	0	1	1	2
OG0024440	0	1	1	2
OG0024441	0	2	0	2
OG0024442	0	1	1	2
OG0024443	0	1	1	2
OG0024444	0	1	1	2
OG0024445	0	1	1	2
OG0024446	0	1	1	2
OG0024447	0	2	0	2
OG0024448	0	2	0	2
OG0024449	0	1	1	2
OG0024450	0	1	1	2
OG0024451	0	1	1	2
OG0024452	0	1	1	2
OG0024453	0	1	1	2
OG0024454	0	1	1	2
OG0024455	0	1	1	2
OG0024456	0	1	1	2
OG0024457	0	1	1	2
OG0024458	0	1	1	2
OG0024459	0	1	1	2
OG0024460	0	1	1	2
OG0024461	0	1	1	2
OG0024462	0	1	1	2
OG0024463	0	1	1	2
OG0024464	0	1	1	2
OG0024465	0	1	1	2
OG0024466	0	1	1	2
OG0024467	0	1	1	2
OG0024468	0	1	1	2
OG0024469	0	2	0	2
OG0024470	0	2	0	2
OG0024471	0	1	1	2
OG0024472	0	1	1	2
OG0024473	0	1	1	2
OG0024474	0	2	0	2
OG0024475	0	2	0	2
OG0024476	0	1	1	2
OG0024477	0	1	1	2
OG0024478	0	1	1	2
OG0024479	0	1	1	2
OG0024480	0	1	1	2
OG0024481	0	1	1	2
OG0024482	0	1	1	2
OG0024483	0	1	1	2
OG0024484	0	1	1	2
OG0024485	0	1	1	2
OG0024486	0	1	1	2
OG0024487	0	1	1	2
OG0024488	0	1	1	2
OG0024489	0	1	1	2
OG0024490	0	1	1	2
OG0024491	0	1	1	2
OG0024492	0	1	1	2
OG0024493	0	1	1	2
OG0024494	0	1	1	2
OG0024495	0	1	1	2
OG0024496	0	1	1	2
OG0024497	0	1	1	2
OG0024498	0	1	1	2
OG0024499	0	1	1	2
OG0024500	0	1	1	2
OG0024501	0	1	1	2
OG0024502	0	1	1	2
OG0024503	0	1	1	2
OG0024504	0	1	1	2
OG0024505	0	2	0	2
OG0024506	0	2	0	2
OG0024507	0	1	1	2
OG0024508	0	2	0	2
OG0024509	0	1	1	2
OG0024510	0	1	1	2
OG0024511	0	1	1	2
OG0024512	0	1	1	2
OG0024513	0	1	1	2
OG0024514	0	1	1	2
OG0024515	0	1	1	2
OG0024516	0	1	1	2
OG0024517	0	2	0	2
OG0024518	0	1	1	2
OG0024519	0	1	1	2
OG0024520	0	1	1	2
OG0024521	0	1	1	2
OG0024522	0	1	1	2
OG0024523	0	2	0	2
OG0024524	0	1	1	2
OG0024525	0	1	1	2
OG0024526	0	1	1	2
OG0024527	0	1	1	2
OG0024528	0	2	0	2
OG0024529	0	1	1	2
OG0024530	0	1	1	2
OG0024531	0	1	1	2
OG0024532	0	1	1	2
OG0024533	0	1	1	2
OG0024534	0	1	1	2
OG0024535	0	2	0	2
OG0024536	0	1	1	2
OG0024537	0	1	1	2
OG0024538	0	1	1	2
OG0024539	0	1	1	2
OG0024540	0	1	1	2
OG0024541	0	1	1	2
OG0024542	0	1	1	2
OG0024543	0	1	1	2
OG0024544	0	1	1	2
OG0024545	0	1	1	2
OG0024546	0	1	1	2
OG0024547	0	1	1	2
OG0024548	0	1	1	2
OG0024549	0	1	1	2
OG0024550	0	1	1	2
OG0024551	0	1	1	2
OG0024552	0	1	1	2
OG0024553	0	1	1	2
OG0024554	0	1	1	2
OG0024555	0	1	1	2
OG0024556	0	1	1	2
OG0024557	0	1	1	2
OG0024558	0	1	1	2
OG0024559	0	1	1	2
OG0024560	0	1	1	2
OG0024561	0	1	1	2
OG0024562	0	1	1	2
OG0024563	0	1	1	2
OG0024564	0	1	1	2
OG0024565	0	1	1	2
OG0024566	0	2	0	2
OG0024567	0	1	1	2
OG0024568	0	1	1	2
OG0024569	0	1	1	2
OG0024570	0	1	1	2
OG0024571	0	1	1	2
OG0024572	0	1	1	2
OG0024573	0	1	1	2
OG0024574	0	1	1	2
OG0024575	0	1	1	2
OG0024576	0	2	0	2
OG0024577	0	1	1	2
OG0024578	0	1	1	2
OG0024579	0	1	1	2
OG0024580	0	1	1	2
OG0024581	0	1	1	2
OG0024582	0	1	1	2
OG0024583	0	1	1	2
OG0024584	0	2	0	2
OG0024585	0	1	1	2
OG0024586	0	1	1	2
OG0024587	0	1	1	2
OG0024588	0	1	1	2
OG0024589	0	1	1	2
OG0024590	0	1	1	2
OG0024591	0	1	1	2
OG0024592	0	1	1	2
OG0024593	0	1	1	2
OG0024594	0	1	1	2
OG0024595	0	1	1	2
OG0024596	0	1	1	2
OG0024597	0	1	1	2
OG0024598	0	1	1	2
OG0024599	0	1	1	2
OG0024600	0	2	0	2
OG0024601	0	1	1	2
OG0024602	0	1	1	2
OG0024603	0	1	1	2
OG0024604	0	1	1	2
OG0024605	0	1	1	2
OG0024606	0	1	1	2
OG0024607	0	1	1	2
OG0024608	0	1	1	2
OG0024609	0	1	1	2
OG0024610	0	1	1	2
OG0024611	0	1	1	2
OG0024612	0	1	1	2
OG0024613	0	1	1	2
OG0024614	0	1	1	2
OG0024615	0	2	0	2
OG0024616	0	2	0	2
OG0024617	0	1	1	2
OG0024618	0	1	1	2
OG0024619	0	1	1	2
OG0024620	0	1	1	2
OG0024621	0	1	1	2
OG0024622	0	2	0	2
OG0024623	0	2	0	2
OG0024624	0	1	1	2
OG0024625	0	1	1	2
OG0024626	0	1	1	2
OG0024627	0	1	1	2
OG0024628	0	1	1	2
OG0024629	0	1	1	2
OG0024630	0	1	1	2
OG0024631	0	1	1	2
OG0024632	0	1	1	2
OG0024633	0	1	1	2
OG0024634	0	1	1	2
OG0024635	0	1	1	2
OG0024636	0	1	1	2
OG0024637	0	2	0	2
OG0024638	0	1	1	2
OG0024639	0	1	1	2
OG0024640	0	1	1	2
OG0024641	0	1	1	2
OG0024642	0	1	1	2
OG0024643	0	1	1	2
OG0024644	0	1	1	2
OG0024645	0	1	1	2
OG0024646	0	1	1	2
OG0024647	0	1	1	2
OG0024648	0	1	1	2
OG0024649	0	1	1	2
OG0024650	0	2	0	2
OG0024651	0	2	0	2
OG0024652	0	1	1	2
OG0024653	0	1	1	2
OG0024654	0	2	0	2
OG0024655	0	1	1	2
OG0024656	0	1	1	2
OG0024657	0	1	1	2
OG0024658	0	1	1	2
OG0024659	0	1	1	2
OG0024660	0	1	1	2
OG0024661	0	1	1	2
OG0024662	0	1	1	2
OG0024663	0	2	0	2
OG0024664	0	1	1	2
OG0024665	0	1	1	2
OG0024666	0	1	1	2
OG0024667	0	1	1	2
OG0024668	0	2	0	2
OG0024669	0	1	1	2
OG0024670	0	1	1	2
OG0024671	0	1	1	2
OG0024672	0	2	0	2
OG0024673	0	1	1	2
OG0024674	0	1	1	2
OG0024675	0	1	1	2
OG0024676	0	1	1	2
OG0024677	0	1	1	2
OG0024678	0	1	1	2
OG0024679	0	1	1	2
OG0024680	0	2	0	2
OG0024681	0	1	1	2
OG0024682	0	1	1	2
OG0024683	0	2	0	2
OG0024684	0	1	1	2
OG0024685	0	1	1	2
OG0024686	0	1	1	2
OG0024687	0	1	1	2
OG0024688	0	1	1	2
OG0024689	0	1	1	2
OG0024690	0	1	1	2
OG0024691	0	1	1	2
OG0024692	0	1	1	2
OG0024693	0	1	1	2
OG0024694	0	2	0	2
OG0024695	0	1	1	2
OG0024696	0	1	1	2
OG0024697	0	1	1	2
OG0024698	0	1	1	2
OG0024699	0	1	1	2
OG0024700	0	1	1	2
OG0024701	0	1	1	2
OG0024702	0	2	0	2
OG0024703	0	1	1	2
OG0024704	0	1	1	2
OG0024705	0	1	1	2
OG0024706	0	1	1	2
OG0024707	0	1	1	2
OG0024708	0	1	1	2
OG0024709	0	1	1	2
OG0024710	0	1	1	2
OG0024711	0	1	1	2
OG0024712	0	1	1	2
OG0024713	0	1	1	2
OG0024714	0	1	1	2
OG0024715	0	1	1	2
OG0024716	0	1	1	2
OG0024717	0	1	1	2
OG0024718	0	1	1	2
OG0024719	0	1	1	2
OG0024720	0	1	1	2
OG0024721	0	1	1	2
OG0024722	0	2	0	2
OG0024723	0	1	1	2
OG0024724	0	1	1	2
OG0024725	0	1	1	2
OG0024726	0	1	1	2
OG0024727	0	1	1	2
OG0024728	0	1	1	2
OG0024729	0	1	1	2
OG0024730	0	1	1	2
OG0024731	0	1	1	2
OG0024732	0	2	0	2
OG0024733	0	2	0	2
OG0024734	0	1	1	2
OG0024735	0	1	1	2
OG0024736	0	1	1	2
OG0024737	0	1	1	2
OG0024738	0	1	1	2
OG0024739	0	1	1	2
OG0024740	0	1	1	2
OG0024741	0	1	1	2
OG0024742	0	1	1	2
OG0024743	0	1	1	2
OG0024744	0	1	1	2
OG0024745	0	1	1	2
OG0024746	0	1	1	2
OG0024747	0	1	1	2
OG0024748	0	1	1	2
OG0024749	0	1	1	2
OG0024750	0	1	1	2
OG0024751	0	1	1	2
OG0024752	0	2	0	2
OG0024753	0	2	0	2
OG0024754	0	1	1	2
OG0024755	0	2	0	2
OG0024756	0	1	1	2
OG0024757	0	1	1	2
OG0024758	0	1	1	2
OG0024759	0	2	0	2
OG0024760	0	1	1	2
OG0024761	0	1	1	2
OG0024762	0	2	0	2
OG0024763	0	2	0	2
OG0024764	0	1	1	2
OG0024765	0	1	1	2
OG0024766	0	1	1	2
OG0024767	0	1	1	2
OG0024768	0	1	1	2
OG0024769	0	1	1	2
OG0024770	0	1	1	2
OG0024771	0	1	1	2
OG0024772	0	1	1	2
OG0024773	0	1	1	2
OG0024774	0	1	1	2
OG0024775	0	1	1	2
OG0024776	0	1	1	2
OG0024777	0	2	0	2
OG0024778	0	1	1	2
OG0024779	0	1	1	2
OG0024780	0	1	1	2
OG0024781	0	1	1	2
OG0024782	0	1	1	2
OG0024783	0	1	1	2
OG0024784	0	1	1	2
OG0024785	0	1	1	2
OG0024786	0	1	1	2
OG0024787	0	1	1	2
OG0024788	0	1	1	2
OG0024789	0	2	0	2
OG0024790	0	1	1	2
OG0024791	0	1	1	2
OG0024792	0	1	1	2
OG0024793	0	1	1	2
OG0024794	0	1	1	2
OG0024795	0	1	1	2
OG0024796	0	1	1	2
OG0024797	0	2	0	2
OG0024798	0	1	1	2
OG0024799	0	1	1	2
OG0024800	0	1	1	2
OG0024801	0	1	1	2
OG0024802	0	1	1	2
OG0024803	0	1	1	2
OG0024804	0	2	0	2
OG0024805	0	1	1	2
OG0024806	0	1	1	2
OG0024807	0	1	1	2
OG0024808	0	1	1	2
OG0024809	0	1	1	2
OG0024810	0	1	1	2
OG0024811	0	1	1	2
OG0024812	0	1	1	2
OG0024813	0	1	1	2
OG0024814	0	1	1	2
OG0024815	0	1	1	2
OG0024816	0	1	1	2
OG0024817	0	1	1	2
OG0024818	0	1	1	2
OG0024819	0	2	0	2
OG0024820	0	1	1	2
OG0024821	0	2	0	2
OG0024822	0	1	1	2
OG0024823	0	1	1	2
OG0024824	0	1	1	2
OG0024825	0	1	1	2
OG0024826	0	1	1	2
OG0024827	0	1	1	2
OG0024828	0	1	1	2
OG0024829	0	1	1	2
OG0024830	0	2	0	2
OG0024831	0	2	0	2
OG0024832	0	1	1	2
OG0024833	0	1	1	2
OG0024834	0	1	1	2
OG0024835	0	1	1	2
OG0024836	0	1	1	2
OG0024837	0	1	1	2
OG0024838	0	1	1	2
OG0024839	0	1	1	2
OG0024840	0	1	1	2
OG0024841	0	1	1	2
OG0024842	0	1	1	2
OG0024843	0	1	1	2
OG0024844	0	1	1	2
OG0024845	0	1	1	2
OG0024846	0	2	0	2
OG0024847	0	1	1	2
OG0024848	0	2	0	2
OG0024849	0	1	1	2
OG0024850	0	1	1	2
OG0024851	0	1	1	2
OG0024852	0	1	1	2
OG0024853	0	1	1	2
OG0024854	0	1	1	2
OG0024855	0	1	1	2
OG0024856	0	2	0	2
OG0024857	0	1	1	2
OG0024858	0	1	1	2
OG0024859	0	2	0	2
OG0024860	0	2	0	2
OG0024861	0	1	1	2
OG0024862	0	1	1	2
OG0024863	0	1	1	2
OG0024864	0	1	1	2
OG0024865	0	1	1	2
OG0024866	0	2	0	2
OG0024867	0	1	1	2
OG0024868	0	1	1	2
OG0024869	0	1	1	2
OG0024870	0	1	1	2
OG0024871	0	1	1	2
OG0024872	0	1	1	2
OG0024873	0	1	1	2
OG0024874	0	1	1	2
OG0024875	0	2	0	2
OG0024876	0	1	1	2
OG0024877	0	1	1	2
OG0024878	0	2	0	2
OG0024879	0	1	1	2
OG0024880	0	1	1	2
OG0024881	0	1	1	2
OG0024882	0	2	0	2
OG0024883	0	1	1	2
OG0024884	0	1	1	2
OG0024885	0	1	1	2
OG0024886	0	1	1	2
OG0024887	0	1	1	2
OG0024888	0	1	1	2
OG0024889	0	2	0	2
OG0024890	0	1	1	2
OG0024891	0	2	0	2
OG0024892	0	1	1	2
OG0024893	0	1	1	2
OG0024894	0	1	1	2
OG0024895	0	1	1	2
OG0024896	0	1	1	2
OG0024897	0	2	0	2
OG0024898	0	2	0	2
OG0024899	0	1	1	2
OG0024900	0	2	0	2
OG0024901	0	2	0	2
OG0024902	0	1	1	2
OG0024903	0	2	0	2
OG0024904	0	1	1	2
OG0024905	0	1	1	2
OG0024906	0	2	0	2
OG0024907	0	1	1	2
OG0024908	0	1	1	2
OG0024909	0	1	1	2
OG0024910	0	1	1	2
OG0024911	0	2	0	2
OG0024912	0	1	1	2
OG0024913	0	1	1	2
OG0024914	0	2	0	2
OG0024915	0	2	0	2
OG0024916	0	1	1	2
OG0024917	0	1	1	2
OG0024918	0	1	1	2
OG0024919	0	1	1	2
OG0024920	0	1	1	2
OG0024921	0	1	1	2
OG0024922	0	1	1	2
OG0024923	0	1	1	2
OG0024924	0	1	1	2
OG0024925	0	1	1	2
OG0024926	0	1	1	2
OG0024927	0	1	1	2
OG0024928	0	1	1	2
OG0024929	0	2	0	2
OG0024930	0	1	1	2
OG0024931	0	1	1	2
OG0024932	0	1	1	2
OG0024933	0	1	1	2
OG0024934	0	1	1	2
OG0024935	0	1	1	2
OG0024936	0	1	1	2
OG0024937	0	1	1	2
OG0024938	0	1	1	2
OG0024939	0	1	1	2
OG0024940	0	1	1	2
OG0024941	0	1	1	2
OG0024942	0	1	1	2
OG0024943	0	1	1	2
OG0024944	0	1	1	2
OG0024945	0	1	1	2
OG0024946	0	1	1	2
OG0024947	0	1	1	2
OG0024948	0	1	1	2
OG0024949	0	1	1	2
OG0024950	0	1	1	2
OG0024951	0	1	1	2
OG0024952	0	1	1	2
OG0024953	0	1	1	2
OG0024954	0	1	1	2
OG0024955	0	1	1	2
OG0024956	0	1	1	2
OG0024957	0	1	1	2
OG0024958	0	2	0	2
OG0024959	0	1	1	2
OG0024960	0	1	1	2
OG0024961	0	2	0	2
OG0024962	0	1	1	2
OG0024963	0	2	0	2
OG0024964	0	1	1	2
OG0024965	0	1	1	2
OG0024966	0	2	0	2
OG0024967	0	2	0	2
OG0024968	0	1	1	2
OG0024969	0	2	0	2
OG0024970	0	1	1	2
OG0024971	0	1	1	2
OG0024972	0	1	1	2
OG0024973	0	2	0	2
OG0024974	0	1	1	2
OG0024975	0	1	1	2
OG0024976	0	1	1	2
OG0024977	0	1	1	2
OG0024978	0	1	1	2
OG0024979	0	1	1	2
OG0024980	0	1	1	2
OG0024981	0	2	0	2
OG0024982	0	1	1	2
OG0024983	0	1	1	2
OG0024984	0	1	1	2
OG0024985	0	1	1	2
OG0024986	0	1	1	2
OG0024987	0	1	1	2
OG0024988	0	2	0	2
OG0024989	0	1	1	2
OG0024990	0	1	1	2
OG0024991	0	2	0	2
OG0024992	0	1	1	2
OG0024993	0	1	1	2
OG0024994	0	1	1	2
OG0024995	0	1	1	2
OG0024996	0	2	0	2
OG0024997	0	1	1	2
OG0024998	0	1	1	2
OG0024999	0	1	1	2
OG0025000	0	1	1	2
OG0025001	0	1	1	2
OG0025002	0	1	1	2
OG0025003	0	1	1	2
OG0025004	0	1	1	2
OG0025005	0	1	1	2
OG0025006	0	1	1	2
OG0025007	0	1	1	2
OG0025008	0	1	1	2
OG0025009	0	1	1	2
OG0025010	0	1	1	2
OG0025011	0	1	1	2
OG0025012	0	1	1	2
OG0025013	0	1	1	2
OG0025014	0	1	1	2
OG0025015	0	1	1	2
OG0025016	0	1	1	2
OG0025017	0	1	1	2
OG0025018	0	1	1	2
OG0025019	0	1	1	2
OG0025020	0	1	1	2
OG0025021	0	1	1	2
OG0025022	0	1	1	2
OG0025023	0	1	1	2
OG0025024	0	1	1	2
OG0025025	0	1	1	2
OG0025026	0	1	1	2
OG0025027	0	1	1	2
OG0025028	0	1	1	2
OG0025029	0	1	1	2
OG0025030	0	1	1	2
OG0025031	0	1	1	2
OG0025032	0	1	1	2
OG0025033	0	1	1	2
OG0025034	0	1	1	2
OG0025035	0	1	1	2
OG0025036	0	1	1	2
OG0025037	0	1	1	2
OG0025038	0	1	1	2
OG0025039	0	1	1	2
OG0025040	0	1	1	2
OG0025041	0	1	1	2
OG0025042	0	1	1	2
OG0025043	0	1	1	2
OG0025044	0	1	1	2
OG0025045	0	1	1	2
OG0025046	0	1	1	2
OG0025047	0	1	1	2
OG0025048	0	1	1	2
OG0025049	0	1	1	2
OG0025050	0	1	1	2
OG0025051	0	1	1	2
OG0025052	0	1	1	2
OG0025053	0	1	1	2
OG0025054	0	1	1	2
OG0025055	0	1	1	2
OG0025056	0	1	1	2
OG0025057	0	1	1	2
OG0025058	0	1	1	2
OG0025059	0	1	1	2
OG0025060	0	1	1	2
OG0025061	0	1	1	2
OG0025062	0	1	1	2
OG0025063	0	1	1	2
OG0025064	0	2	0	2
OG0025065	0	2	0	2
OG0025066	0	1	1	2
OG0025067	0	1	1	2
OG0025068	0	1	1	2
OG0025069	0	1	1	2
OG0025070	0	1	1	2
OG0025071	0	1	1	2
OG0025072	0	1	1	2
OG0025073	0	1	1	2
OG0025074	0	1	1	2
OG0025075	0	1	1	2
OG0025076	0	1	1	2
OG0025077	0	1	1	2
OG0025078	0	1	1	2
OG0025079	0	1	1	2
OG0025080	0	1	1	2
OG0025081	0	1	1	2
OG0025082	0	1	1	2
OG0025083	0	2	0	2
OG0025084	0	1	1	2
OG0025085	0	1	1	2
OG0025086	0	1	1	2
OG0025087	0	2	0	2
OG0025088	0	1	1	2
OG0025089	0	2	0	2
OG0025090	0	1	1	2
OG0025091	0	1	1	2
OG0025092	0	1	1	2
OG0025093	0	2	0	2
OG0025094	0	1	1	2
OG0025095	0	1	1	2
OG0025096	0	2	0	2
OG0025097	0	1	1	2
OG0025098	0	1	1	2
OG0025099	0	1	1	2
OG0025100	0	1	1	2
OG0025101	0	1	1	2
OG0025102	0	2	0	2
OG0025103	0	2	0	2
OG0025104	0	1	1	2
OG0025105	0	1	1	2
OG0025106	0	1	1	2
OG0025107	0	1	1	2
OG0025108	0	1	1	2
OG0025109	0	1	1	2
OG0025110	0	1	1	2
OG0025111	0	1	1	2
OG0025112	0	1	1	2
OG0025113	0	1	1	2
OG0025114	0	1	1	2
OG0025115	0	2	0	2
OG0025116	0	1	1	2
OG0025117	0	1	1	2
OG0025118	0	1	1	2
OG0025119	0	1	1	2
OG0025120	0	1	1	2
OG0025121	0	1	1	2
OG0025122	0	1	1	2
OG0025123	0	1	1	2
OG0025124	0	1	1	2
OG0025125	0	1	1	2
OG0025126	0	1	1	2
OG0025127	0	1	1	2
OG0025128	0	1	1	2
OG0025129	0	1	1	2
OG0025130	0	1	1	2
OG0025131	0	2	0	2
OG0025132	0	1	1	2
OG0025133	0	2	0	2
OG0025134	0	1	1	2
OG0025135	0	1	1	2
OG0025136	0	1	1	2
OG0025137	0	1	1	2
OG0025138	0	1	1	2
OG0025139	0	1	1	2
OG0025140	0	1	1	2
OG0025141	0	2	0	2
OG0025142	0	1	1	2
OG0025143	0	2	0	2
OG0025144	0	1	1	2
OG0025145	0	1	1	2
OG0025146	0	1	1	2
OG0025147	0	1	1	2
OG0025148	0	1	1	2
OG0025149	0	2	0	2
OG0025150	0	1	1	2
OG0025151	0	1	1	2
OG0025152	0	2	0	2
OG0025153	0	1	1	2
OG0025154	0	1	1	2
OG0025155	0	1	1	2
OG0025156	0	1	1	2
OG0025157	0	1	1	2
OG0025158	0	1	1	2
OG0025159	0	1	1	2
OG0025160	0	1	1	2
OG0025161	0	1	1	2
OG0025162	0	1	1	2
OG0025163	0	1	1	2
OG0025164	0	1	1	2
OG0025165	0	1	1	2
OG0025166	0	1	1	2
OG0025167	0	1	1	2
OG0025168	0	1	1	2
OG0025169	0	1	1	2
OG0025170	0	1	1	2
OG0025171	0	1	1	2
OG0025172	0	1	1	2
OG0025173	0	1	1	2
OG0025174	0	1	1	2
OG0025175	0	1	1	2
OG0025176	0	1	1	2
OG0025177	0	1	1	2
OG0025178	0	1	1	2
OG0025179	0	1	1	2
OG0025180	0	1	1	2
OG0025181	0	1	1	2
OG0025182	0	1	1	2
OG0025183	0	1	1	2
OG0025184	0	1	1	2
OG0025185	0	1	1	2
OG0025186	0	1	1	2
OG0025187	0	1	1	2
OG0025188	0	1	1	2
OG0025189	0	1	1	2
OG0025190	0	1	1	2
OG0025191	0	1	1	2
OG0025192	0	2	0	2
OG0025193	0	2	0	2
OG0025194	0	1	1	2
OG0025195	0	1	1	2
OG0025196	0	1	1	2
OG0025197	0	1	1	2
OG0025198	0	1	1	2
OG0025199	0	1	1	2
OG0025200	0	1	1	2
OG0025201	0	1	1	2
OG0025202	0	1	1	2
OG0025203	0	1	1	2
OG0025204	0	1	1	2
OG0025205	0	1	1	2
OG0025206	0	1	1	2
OG0025207	0	1	1	2
OG0025208	0	1	1	2
OG0025209	0	1	1	2
OG0025210	0	1	1	2
OG0025211	0	2	0	2
OG0025212	0	1	1	2
OG0025213	0	1	1	2
OG0025214	0	1	1	2
OG0025215	0	1	1	2
OG0025216	0	1	1	2
OG0025217	0	1	1	2
OG0025218	0	1	1	2
OG0025219	0	1	1	2
OG0025220	0	1	1	2
OG0025221	0	1	1	2
OG0025222	0	1	1	2
OG0025223	0	1	1	2
OG0025224	0	1	1	2
OG0025225	0	1	1	2
OG0025226	0	1	1	2
OG0025227	0	1	1	2
OG0025228	0	2	0	2
OG0025229	0	1	1	2
OG0025230	0	1	1	2
OG0025231	0	1	1	2
OG0025232	0	1	1	2
OG0025233	0	1	1	2
OG0025234	0	1	1	2
OG0025235	0	1	1	2
OG0025236	0	1	1	2
OG0025237	0	1	1	2
OG0025238	0	2	0	2
OG0025239	0	1	1	2
OG0025240	0	1	1	2
OG0025241	0	1	1	2
OG0025242	0	1	1	2
OG0025243	0	1	1	2
OG0025244	0	1	1	2
OG0025245	0	1	1	2
OG0025246	0	1	1	2
OG0025247	0	1	1	2
OG0025248	0	1	1	2
OG0025249	0	1	1	2
OG0025250	0	1	1	2
OG0025251	0	1	1	2
OG0025252	0	1	1	2
OG0025253	0	1	1	2
OG0025254	0	1	1	2
OG0025255	0	1	1	2
OG0025256	0	2	0	2
OG0025257	0	1	1	2
OG0025258	0	1	1	2
OG0025259	0	1	1	2
OG0025260	0	1	1	2
OG0025261	0	1	1	2
OG0025262	0	1	1	2
OG0025263	0	1	1	2
OG0025264	0	1	1	2
OG0025265	0	1	1	2
OG0025266	0	2	0	2
OG0025267	0	1	1	2
OG0025268	0	1	1	2
OG0025269	0	1	1	2
OG0025270	0	1	1	2
OG0025271	0	1	1	2
OG0025272	0	1	1	2
OG0025273	0	1	1	2
OG0025274	0	1	1	2
OG0025275	0	1	1	2
OG0025276	0	1	1	2
OG0025277	0	1	1	2
OG0025278	0	1	1	2
OG0025279	0	1	1	2
OG0025280	0	1	1	2
OG0025281	0	1	1	2
OG0025282	0	1	1	2
OG0025283	0	1	1	2
OG0025284	0	1	1	2
OG0025285	0	1	1	2
OG0025286	0	1	1	2
OG0025287	0	1	1	2
OG0025288	0	1	1	2
OG0025289	0	1	1	2
OG0025290	0	1	1	2
OG0025291	0	1	1	2
OG0025292	0	1	1	2
OG0025293	0	1	1	2
OG0025294	0	1	1	2
OG0025295	0	1	1	2
OG0025296	0	1	1	2
OG0025297	0	1	1	2
OG0025298	0	1	1	2
OG0025299	0	1	1	2
OG0025300	0	1	1	2
OG0025301	0	1	1	2
OG0025302	0	1	1	2
OG0025303	0	1	1	2
OG0025304	0	1	1	2
OG0025305	0	1	1	2
OG0025306	0	1	1	2
OG0025307	0	1	1	2
OG0025308	0	1	1	2
OG0025309	0	1	1	2
OG0025310	0	2	0	2
OG0025311	0	1	1	2
OG0025312	0	1	1	2
OG0025313	0	1	1	2
OG0025314	0	1	1	2
OG0025315	0	1	1	2
OG0025316	0	1	1	2
OG0025317	0	1	1	2
OG0025318	0	1	1	2
OG0025319	0	1	1	2
OG0025320	0	1	1	2
OG0025321	0	1	1	2
OG0025322	0	1	1	2
OG0025323	0	1	1	2
OG0025324	0	1	1	2
OG0025325	0	1	1	2
OG0025326	0	1	1	2
OG0025327	0	1	1	2
OG0025328	0	2	0	2
OG0025329	0	1	1	2
OG0025330	0	1	1	2
OG0025331	0	1	1	2
OG0025332	0	1	1	2
OG0025333	0	1	1	2
OG0025334	0	1	1	2
OG0025335	0	1	1	2
OG0025336	0	1	1	2
OG0025337	0	1	1	2
OG0025338	0	1	1	2
OG0025339	0	1	1	2
OG0025340	0	1	1	2
OG0025341	0	1	1	2
OG0025342	0	1	1	2
OG0025343	0	1	1	2
OG0025344	0	1	1	2
OG0025345	0	1	1	2
OG0025346	0	1	1	2
OG0025347	0	1	1	2
OG0025348	0	1	1	2
OG0025349	0	1	1	2
OG0025350	0	1	1	2
OG0025351	0	1	1	2
OG0025352	0	1	1	2
OG0025353	0	1	1	2
OG0025354	0	1	1	2
OG0025355	0	1	1	2
OG0025356	0	1	1	2
OG0025357	0	1	1	2
OG0025358	0	2	0	2
OG0025359	0	1	1	2
OG0025360	0	1	1	2
OG0025361	0	1	1	2
OG0025362	0	1	1	2
OG0025363	0	1	1	2
OG0025364	0	1	1	2
OG0025365	0	2	0	2
OG0025366	0	1	1	2
OG0025367	0	1	1	2
OG0025368	0	1	1	2
OG0025369	0	1	1	2
OG0025370	0	1	1	2
OG0025371	0	1	1	2
OG0025372	0	1	1	2
OG0025373	0	2	0	2
OG0025374	0	1	1	2
OG0025375	0	1	1	2
OG0025376	0	1	1	2
OG0025377	0	1	1	2
